chai1_import_ok,chai_lab_import_ok,chai_lab_source_tree,chai_lab_version,chain_ligand_cutoff,crop_candidate_chains,dataset,device,gpu,gpu_blocker_d_state_boltz_predict_count,gpu_blocker_preview,input_fasta,ligand_file,ligand_heavy_atoms,ligand_sanitize_mode,ligand_smiles,max_total_aa,method,mol_id,n_prediction_cif,n_protein_chains,n_score_npz,output_dir,pocket_chain_crop,prediction_cifs,protein_lengths,protein_pdb,runtime_sec,score_npz,selected_chain_ids,selected_total_aa,status,tag,use_esm_embeddings,status_json,exception,exception_type,failure_class,rescue_recommendation
True,True,True,0.6.1,12.0,E:230:2.537;F:236:2.620;D:236:11.947;C:236:26.458;A:233:49.371;B:236:59.382,posebusters_benchmark,cuda:0,2,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/6XHT_V2V/oracle_pocket_crop_s5_t200/inputs/6XHT_V2V_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/6XHT_V2V/6XHT_V2V_ligand.sdf,34,sanitized,Nc1ccn([C@@H]2O[C@H](CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H](O)[C@@H](O)[C@@H](O)CO)[C@@H](O)[C@H]2O)c(=O)n1,1280,chai1_gpu,6XHT_V2V,5.0,3,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/6XHT_V2V/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/6XHT_V2V/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/6XHT_V2V/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/6XHT_V2V/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/6XHT_V2V/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/6XHT_V2V/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,D:236;E:230;F:236,external/PoseBench/data/posebusters_benchmark_set/6XHT_V2V/6XHT_V2V_protein.pdb,181.562,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/6XHT_V2V/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/6XHT_V2V/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/6XHT_V2V/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/6XHT_V2V/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/6XHT_V2V/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,D;E;F,702,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/6XHT_V2V/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,12.0,A:545:2.698;B:546:5.576,posebusters_benchmark,,3,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7A9H_TPP/oracle_pocket_crop_s5_t200/inputs/7A9H_TPP_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7A9H_TPP/7A9H_TPP_ligand.sdf,26,sanitized,Cc1ncc(C[n+]2csc(CCO[P@](=O)(O)OP(=O)(O)O)c2C)c(N)n1,1280,chai1_gpu,7A9H_TPP,,2,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7A9H_TPP/oracle_pocket_crop_s5_t200,True,,A:545;B:546,external/PoseBench/data/posebusters_benchmark_set/7A9H_TPP/7A9H_TPP_protein.pdb,51.053,,A;B,1091,exception,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7A9H_TPP/oracle_pocket_crop_s5_t200/run_status.json,"The following operation failed in the TorchScript interpreter.
Traceback of TorchScript (most recent call last):
  File ""code/__torch__/chai/model/af3/trunk.py"", line 136641, in forward_1536
    _54560 = torch.mul(element11600, CONSTANTS.c0)
    _54561 = torch.reshape(x6973, [_54557, _54559, int(_54560), 1, 1])
    _54562 = torch.masked_fill(v915, _54561, 0)
             ~~~~~~~~~~~~~~~~~ <--- HERE
    o364 = torch.einsum(""abcd,aedbf->aecbf"", [torch.to(_54546, 15), _54562])
    x6974 = torch.mul(g_sigm59, o364)
RuntimeError: CUDA out of memory. Tried to allocate 1.50 GiB. GPU 0 has a total capacity of 23.52 GiB of which 1.20 GiB is free. Including non-PyTorch memory, this process has 22.30 GiB memory in use. Of the allocated memory 21.75 GiB is allocated by PyTorch, and 131.92 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
",RuntimeError,cuda_oom,retry_default_with_allocator_then_low_sample_rescue
True,True,True,0.6.1,12.0,A:584:2.751;B:466:2.790;D:586:2.798;C:265:10.914;E:466:13.189;F:265:37.645,posebusters_benchmark,,5,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7B2C_TP7/oracle_pocket_crop_s5_t200/inputs/7B2C_TP7_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7B2C_TP7/7B2C_TP7_ligand.sdf,21,sanitized,C[C@@H](OP(=O)(O)O)[C@H](NC(=O)CCCCCCS)C(=O)O,1280,chai1_gpu,7B2C_TP7,,2,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7B2C_TP7/oracle_pocket_crop_s5_t200,True,,A:584;B:466,external/PoseBench/data/posebusters_benchmark_set/7B2C_TP7/7B2C_TP7_protein.pdb,49.736,,A;B,1050,exception,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7B2C_TP7/oracle_pocket_crop_s5_t200/run_status.json,"The following operation failed in the TorchScript interpreter.
Traceback of TorchScript (most recent call last):
  File ""code/__torch__/chai/model/af3/trunk.py"", line 136641, in forward_1536
    _54560 = torch.mul(element11600, CONSTANTS.c0)
    _54561 = torch.reshape(x6973, [_54557, _54559, int(_54560), 1, 1])
    _54562 = torch.masked_fill(v915, _54561, 0)
             ~~~~~~~~~~~~~~~~~ <--- HERE
    o364 = torch.einsum(""abcd,aedbf->aecbf"", [torch.to(_54546, 15), _54562])
    x6974 = torch.mul(g_sigm59, o364)
RuntimeError: CUDA out of memory. Tried to allocate 1.50 GiB. GPU 0 has a total capacity of 23.52 GiB of which 1.20 GiB is free. Including non-PyTorch memory, this process has 22.30 GiB memory in use. Of the allocated memory 21.75 GiB is allocated by PyTorch, and 131.92 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
",RuntimeError,cuda_oom,retry_default_with_allocator_then_low_sample_rescue
True,True,True,0.6.1,12.0,B:523:2.645;A:518:2.696,posebusters_benchmark,,4,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7CIJ_G0C/oracle_pocket_crop_s5_t200/inputs/7CIJ_G0C_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7CIJ_G0C/7CIJ_G0C_ligand.sdf,21,sanitized,CSCCC/N=C/c1c(COP(=O)(O)O)cnc(C)c1O,1280,chai1_gpu,7CIJ_G0C,,2,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7CIJ_G0C/oracle_pocket_crop_s5_t200,True,,A:518;B:523,external/PoseBench/data/posebusters_benchmark_set/7CIJ_G0C/7CIJ_G0C_protein.pdb,51.14,,A;B,1041,exception,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7CIJ_G0C/oracle_pocket_crop_s5_t200/run_status.json,"The following operation failed in the TorchScript interpreter.
Traceback of TorchScript (most recent call last):
  File ""code/__torch__/chai/model/af3/trunk.py"", line 136641, in forward_1536
    _54560 = torch.mul(element11600, CONSTANTS.c0)
    _54561 = torch.reshape(x6973, [_54557, _54559, int(_54560), 1, 1])
    _54562 = torch.masked_fill(v915, _54561, 0)
             ~~~~~~~~~~~~~~~~~ <--- HERE
    o364 = torch.einsum(""abcd,aedbf->aecbf"", [torch.to(_54546, 15), _54562])
    x6974 = torch.mul(g_sigm59, o364)
RuntimeError: CUDA out of memory. Tried to allocate 1.50 GiB. GPU 0 has a total capacity of 23.52 GiB of which 1.20 GiB is free. Including non-PyTorch memory, this process has 22.30 GiB memory in use. Of the allocated memory 21.75 GiB is allocated by PyTorch, and 131.92 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
",RuntimeError,cuda_oom,retry_default_with_allocator_then_low_sample_rescue
True,True,True,0.6.1,12.0,A:559:2.528;B:559:21.814;D:559:27.398;C:559:30.862,posebusters_benchmark,cuda:0,4,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7CNQ_G8X/oracle_pocket_crop_s5_t200/inputs/7CNQ_G8X_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7CNQ_G8X/7CNQ_G8X_ligand.sdf,9,sanitized,O=C(O)[C@H]1NCC[C@H]1O,1280,chai1_gpu,7CNQ_G8X,5.0,1,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7CNQ_G8X/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7CNQ_G8X/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7CNQ_G8X/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7CNQ_G8X/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7CNQ_G8X/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7CNQ_G8X/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,A:559,external/PoseBench/data/posebusters_benchmark_set/7CNQ_G8X/7CNQ_G8X_protein.pdb,176.337,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7CNQ_G8X/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7CNQ_G8X/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7CNQ_G8X/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7CNQ_G8X/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7CNQ_G8X/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,A,559,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7CNQ_G8X/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,12.0,B:1288:2.570;A:1285:15.253,posebusters_benchmark,,2,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7D6O_MTE/oracle_pocket_crop_s5_t200/inputs/7D6O_MTE_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7D6O_MTE/7D6O_MTE_ligand.sdf,24,sanitized,Nc1nc2c(c(=O)[nH]1)N[C@H]1C(S)=C(S)[C@@H](COP(=O)(O)O)O[C@H]1N2,1280,chai1_gpu,7D6O_MTE,,1,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7D6O_MTE/oracle_pocket_crop_s5_t200,True,,B:1288,external/PoseBench/data/posebusters_benchmark_set/7D6O_MTE/7D6O_MTE_protein.pdb,46.875,,B,1288,exception,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7D6O_MTE/oracle_pocket_crop_s5_t200/run_status.json,"The following operation failed in the TorchScript interpreter.
Traceback of TorchScript (most recent call last):
  File ""code/__torch__/chai/model/af3/trunk.py"", line 136641, in forward_1536
    _54560 = torch.mul(element11600, CONSTANTS.c0)
    _54561 = torch.reshape(x6973, [_54557, _54559, int(_54560), 1, 1])
    _54562 = torch.masked_fill(v915, _54561, 0)
             ~~~~~~~~~~~~~~~~~ <--- HERE
    o364 = torch.einsum(""abcd,aedbf->aecbf"", [torch.to(_54546, 15), _54562])
    x6974 = torch.mul(g_sigm59, o364)
RuntimeError: CUDA out of memory. Tried to allocate 1.50 GiB. GPU 0 has a total capacity of 23.52 GiB of which 1.20 GiB is free. Including non-PyTorch memory, this process has 22.30 GiB memory in use. Of the allocated memory 21.75 GiB is allocated by PyTorch, and 131.92 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
",RuntimeError,cuda_oom,retry_default_with_allocator_then_low_sample_rescue
True,True,True,0.6.1,12.0,B:460:2.412;C:460:11.862;A:460:17.247,posebusters_benchmark,cuda:0,5,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ECR_SIN/oracle_pocket_crop_s5_t200/inputs/7ECR_SIN_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7ECR_SIN/7ECR_SIN_ligand.sdf,8,sanitized,O=C(O)CCC(=O)O,1280,chai1_gpu,7ECR_SIN,5.0,2,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ECR_SIN/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ECR_SIN/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ECR_SIN/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ECR_SIN/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ECR_SIN/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ECR_SIN/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,B:460;C:460,external/PoseBench/data/posebusters_benchmark_set/7ECR_SIN/7ECR_SIN_protein.pdb,282.903,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ECR_SIN/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ECR_SIN/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ECR_SIN/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ECR_SIN/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ECR_SIN/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,B;C,920,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ECR_SIN/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,12.0,G:421:2.586;E:419:2.590;H:425:9.682;F:432:9.800;C:425:28.068;D:425:41.214;A:422:54.594;B:436:62.246,posebusters_benchmark,,1,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7FRX_O88/oracle_pocket_crop_s5_t200/inputs/7FRX_O88_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7FRX_O88/7FRX_O88_ligand.sdf,30,sanitized,O=S(=O)(NCc1ccc(S(=O)(=O)c2ccc(O)c(O)c2)cc1)c1ccc(O)c(O)c1,1280,chai1_gpu,7FRX_O88,,3,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7FRX_O88/oracle_pocket_crop_s5_t200,True,,E:419;G:421;H:425,external/PoseBench/data/posebusters_benchmark_set/7FRX_O88/7FRX_O88_protein.pdb,57.297,,E;G;H,1265,exception,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7FRX_O88/oracle_pocket_crop_s5_t200/run_status.json,"The following operation failed in the TorchScript interpreter.
Traceback of TorchScript (most recent call last):
  File ""code/__torch__/chai/model/af3/trunk.py"", line 136641, in forward_1536
    _54560 = torch.mul(element11600, CONSTANTS.c0)
    _54561 = torch.reshape(x6973, [_54557, _54559, int(_54560), 1, 1])
    _54562 = torch.masked_fill(v915, _54561, 0)
             ~~~~~~~~~~~~~~~~~ <--- HERE
    o364 = torch.einsum(""abcd,aedbf->aecbf"", [torch.to(_54546, 15), _54562])
    x6974 = torch.mul(g_sigm59, o364)
RuntimeError: CUDA out of memory. Tried to allocate 1.50 GiB. GPU 0 has a total capacity of 23.52 GiB of which 1.21 GiB is free. Including non-PyTorch memory, this process has 22.28 GiB memory in use. Of the allocated memory 21.75 GiB is allocated by PyTorch, and 111.92 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
",RuntimeError,cuda_oom,retry_default_with_allocator_then_low_sample_rescue
True,True,True,0.6.1,12.0,B:264:2.806;C:267:6.537;D:271:12.421;A:262:13.564,posebusters_benchmark,cuda:0,7,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7K0V_VQP/oracle_pocket_crop_s5_t200/inputs/7K0V_VQP_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7K0V_VQP/7K0V_VQP_ligand.sdf,32,sanitized,Cc1cc(F)c(NC(=O)NCCC(C)(C)C)cc1Nc1ccc2ncn(C)c(=O)c2c1F,1280,chai1_gpu,7K0V_VQP,5.0,2,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7K0V_VQP/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7K0V_VQP/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7K0V_VQP/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7K0V_VQP/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7K0V_VQP/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7K0V_VQP/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,B:264;C:267,external/PoseBench/data/posebusters_benchmark_set/7K0V_VQP/7K0V_VQP_protein.pdb,181.196,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7K0V_VQP/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7K0V_VQP/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7K0V_VQP/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7K0V_VQP/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7K0V_VQP/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,B;C,531,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7K0V_VQP/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,12.0,A:428:2.411;B:428:2.626;D:428:11.785;C:428:22.425,posebusters_benchmark,cuda:0,6,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7KB1_WBJ/oracle_pocket_crop_s5_t200/inputs/7KB1_WBJ_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7KB1_WBJ/7KB1_WBJ_ligand.sdf,22,sanitized,C=C/C(=N\Cc1c(COP(=O)(O)O)cnc(C)c1O)C(=O)O,1280,chai1_gpu,7KB1_WBJ,5.0,2,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7KB1_WBJ/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7KB1_WBJ/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7KB1_WBJ/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7KB1_WBJ/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7KB1_WBJ/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7KB1_WBJ/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,A:428;B:428,external/PoseBench/data/posebusters_benchmark_set/7KB1_WBJ/7KB1_WBJ_protein.pdb,278.335,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7KB1_WBJ/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7KB1_WBJ/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7KB1_WBJ/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7KB1_WBJ/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7KB1_WBJ/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,A;B,856,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7KB1_WBJ/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,12.0,A:538:2.592;B:541:3.561,posebusters_benchmark,,3,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7KRU_ATP/oracle_pocket_crop_s5_t200/inputs/7KRU_ATP_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7KRU_ATP/7KRU_ATP_ligand.sdf,31,sanitized,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,1280,chai1_gpu,7KRU_ATP,,2,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7KRU_ATP/oracle_pocket_crop_s5_t200,True,,B:541;A:538,external/PoseBench/data/posebusters_benchmark_set/7KRU_ATP/7KRU_ATP_protein.pdb,49.641,,A;B,1079,exception,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7KRU_ATP/oracle_pocket_crop_s5_t200/run_status.json,"The following operation failed in the TorchScript interpreter.
Traceback of TorchScript (most recent call last):
  File ""code/__torch__/chai/model/af3/trunk.py"", line 136641, in forward_1536
    _54560 = torch.mul(element11600, CONSTANTS.c0)
    _54561 = torch.reshape(x6973, [_54557, _54559, int(_54560), 1, 1])
    _54562 = torch.masked_fill(v915, _54561, 0)
             ~~~~~~~~~~~~~~~~~ <--- HERE
    o364 = torch.einsum(""abcd,aedbf->aecbf"", [torch.to(_54546, 15), _54562])
    x6974 = torch.mul(g_sigm59, o364)
RuntimeError: CUDA out of memory. Tried to allocate 1.50 GiB. GPU 0 has a total capacity of 23.52 GiB of which 1.20 GiB is free. Including non-PyTorch memory, this process has 22.30 GiB memory in use. Of the allocated memory 21.75 GiB is allocated by PyTorch, and 131.92 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
",RuntimeError,cuda_oom,retry_default_with_allocator_then_low_sample_rescue
